Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn,Avg Monthly Spend,Tenure Group,Bill_Shock_Ratio,Total_Addon_Services,High_Risk_Security_Profile,Is_Auto_Pay,Cost_Per_Service,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,1,1,59,1,1,111.1,6555.2,0,111.11,5,1.0,5,0,0,18.52,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,1,3,1,0,70.7,225.65,0,75.22,1,0.94,3,0,0,17.68,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1,1,1,0,38,0,1,24.85,955.75,0,25.15,4,0.988,0,1,0,24.85,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,37,1,0,91.2,3382.3,0,91.41,4,0.998,3,0,1,22.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,37,1,0,65.6,2313.8,0,62.54,4,1.049,4,0,1,13.12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0,1,1,14,1,0,59.45,780.85,0,55.78,2,1.066,3,0,1,14.86,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,72,1,1,109.95,7852.4,0,109.06,6,1.008,5,0,1,18.32,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,1,1,72,0,0,38.5,2763.0,0,38.38,6,1.003,3,0,1,9.62,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,0,17,1,1,92.55,1614.7,0,94.98,2,0.974,2,1,0,30.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,10,1,1,24.5,270.15,0,27.01,1,0.907,0,0,0,24.5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0,1,1,19.7,19.7,0,19.7,1,1.0,0,0,0,19.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,20.6,20.6,0,20.6,1,1.0,0,0,0,20.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,29,1,0,58.0,1734.5,0,59.81,3,0.97,3,0,1,14.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1,65,1,1,107.45,7047.5,0,108.42,6,0.991,4,1,0,21.49,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,8,1,1,65.5,573.15,0,71.64,1,0.914,3,0,1,16.38,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,61,1,0,25.45,1538.6,0,25.22,6,1.009,0,0,1,25.45,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,45,1,1,100.15,4459.8,0,99.11,4,1.01,3,1,1,25.04,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,1,1,72,1,1,104.45,7459.0,0,103.6,6,1.008,4,1,1,20.89,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,12,1,1,21.15,306.05,0,25.5,1,0.829,0,0,0,21.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,7,1,0,96.2,639.7,0,91.39,1,1.053,2,1,0,32.07,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,9,1,1,44.4,348.15,0,38.68,1,1.148,0,1,0,44.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,1,58,1,0,94.35,5563.65,0,95.92,5,0.984,3,0,1,23.59,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
1,0,1,1,2,1,0,20.3,40.25,0,20.12,1,1.009,0,0,0,20.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,40,1,0,105.75,4228.55,0,105.71,4,1.0,4,0,1,21.15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,0,9,1,1,81.15,784.45,0,87.16,1,0.931,1,0,0,40.58,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,41,1,1,89.55,3729.75,0,90.97,4,0.984,3,0,0,22.39,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,26,1,1,54.75,1406.9,0,54.11,3,1.012,2,1,1,18.25,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,33,1,1,53.75,1857.3,0,56.28,3,0.955,2,0,1,17.92,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,68,1,0,105.75,7322.5,0,107.68,6,0.982,5,0,1,17.62,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,1,1,0,65,1,1,105.85,6725.5,0,103.47,6,1.023,5,0,1,17.64,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,55,1,1,64.2,3627.3,0,65.95,5,0.973,3,0,0,16.05,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,19,1,1,87.7,1725.95,0,90.84,2,0.965,2,0,1,29.23,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,45,1,1,89.3,4192.15,0,93.16,4,0.959,2,1,1,29.77,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,1,70,1,1,20.15,1411.2,0,20.16,6,1.0,0,0,1,20.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,12,1,1,20.05,264.55,0,22.05,1,0.909,0,0,0,20.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,0,0,1,72,0,0,67.2,4671.7,0,64.88,6,1.036,6,0,1,9.6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,12,1,0,94.55,1173.55,0,97.8,1,0.967,2,1,0,31.52,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,71,1,1,107.5,7713.55,0,108.64,6,0.99,5,0,0,17.92,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,35,1,1,73.0,2471.25,0,70.61,3,1.034,4,0,0,14.6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,70,1,0,114.75,7842.3,0,112.03,6,1.024,6,0,1,16.39,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,0,31,1,1,76.05,2227.8,0,71.86,3,1.058,0,1,0,76.05,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,30,1,0,77.9,2351.45,0,78.38,3,0.994,0,1,0,77.9,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,33,1,1,90.65,2989.6,0,90.59,3,1.001,2,0,0,30.22,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,54,1,1,110.45,6077.75,0,112.55,5,0.981,5,0,0,18.41,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,59,1,0,68.7,4070.95,0,69.0,5,0.996,3,0,1,17.18,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1,1,0,0,55,0,1,44.85,2479.05,0,45.07,5,0.995,3,0,0,11.21,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,1,1,0,69,0,1,29.8,2134.3,0,30.93,6,0.963,1,1,1,14.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,66,1,1,88.9,6000.1,0,90.91,6,0.978,2,1,1,29.63,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1,0,1,1,37,1,1,58.75,2203.1,0,59.54,4,0.987,3,0,0,14.69,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,0,9,1,0,19.85,183.15,0,20.35,1,0.975,0,0,1,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,69,1,0,86.9,6194.1,0,89.77,6,0.968,5,0,1,14.48,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,10,1,1,59.65,638.95,0,63.9,1,0.933,2,1,0,19.88,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,0,1,13,1,0,66.4,831.75,0,63.98,2,1.038,2,1,1,22.13,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,1,1,69,1,0,20.15,1337.5,0,19.38,6,1.04,0,0,1,20.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,1,0,66,1,1,108.1,7181.95,0,108.82,6,0.993,5,0,1,18.02,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,46,1,0,56.9,2560.1,0,55.65,4,1.022,3,0,0,14.22,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,56,1,1,109.6,5953.0,0,106.3,5,1.031,5,0,0,18.27,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,1,1,70,1,0,25.15,1790.15,0,25.57,6,0.984,0,0,1,25.15,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,33,1,1,79.15,2531.4,0,76.71,3,1.032,4,0,0,15.83,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,1,1,72,1,0,66.75,4760.3,0,66.12,6,1.01,3,0,1,16.69,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,1,19,1,0,48.8,953.65,0,50.19,2,0.972,1,0,0,24.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,71,1,1,80.7,5705.05,0,80.35,6,1.004,5,0,1,13.45,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1,1,0,20.55,20.55,0,20.55,1,1.0,0,0,1,20.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,61,1,1,115.1,6993.65,0,114.65,6,1.004,6,0,0,16.44,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,1,1,71,0,0,59.7,4122.65,0,58.07,6,1.028,5,0,1,9.95,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,68,1,0,86.45,5762.95,0,84.75,6,1.02,2,1,1,28.82,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,46,0,0,33.7,1537.85,0,33.43,4,1.008,2,0,1,11.23,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,33,1,0,80.1,2603.3,0,78.89,3,1.015,1,0,1,40.05,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,53,1,1,104.05,5566.4,0,105.03,5,0.991,5,0,1,17.34,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
0,1,1,0,50,1,0,108.75,5431.9,0,108.64,5,1.001,5,0,1,18.12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,57,0,1,41.1,2258.25,0,39.62,5,1.037,3,0,1,10.28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,54,1,1,20.35,1092.35,0,20.23,5,1.006,0,0,1,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,1,0,60,1,1,105.9,6401.25,0,106.69,5,0.993,4,1,0,21.18,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,10,1,1,65.5,616.9,0,61.69,1,1.062,3,0,0,16.38,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,1,43,0,1,40.45,1912.85,0,44.48,4,0.909,3,0,0,10.11,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,13,1,0,70.45,849.1,0,65.32,2,1.079,0,1,1,70.45,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,43,1,1,78.8,3460.3,0,80.47,4,0.979,5,0,0,13.13,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,1,1,1,90.1,90.1,0,90.1,1,1.0,2,1,0,30.03,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,69,1,1,82.45,5555.3,0,80.51,6,1.024,5,0,1,13.74,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,0,61,1,0,20.25,1278.8,0,20.96,6,0.966,0,0,1,20.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,43,1,0,66.25,2907.35,0,67.61,4,0.98,3,0,1,16.56,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,56,1,0,89.7,4952.95,0,88.45,5,1.014,2,1,0,29.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,0,1,0,70,0,0,64.55,4504.9,0,64.36,6,1.003,6,0,1,9.22,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,49,1,1,93.65,4520.15,0,92.25,5,1.015,3,1,0,23.41,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,1,1,32,1,0,73.6,2316.85,0,72.4,3,1.017,5,0,0,12.27,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,1,0,72,1,1,109.75,8075.35,0,112.16,6,0.979,5,0,0,18.29,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,1,37,1,0,61.45,2302.35,0,62.23,4,0.987,3,0,1,15.36,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,69,1,1,106.4,7251.9,0,105.1,6,1.012,5,0,1,17.73,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,26,1,0,81.9,2078.55,0,79.94,3,1.025,5,0,1,13.65,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,1,1,58,1,1,105.2,6225.4,0,107.33,5,0.98,4,1,1,21.04,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,24,1,0,54.6,1242.25,0,51.76,2,1.055,1,0,1,27.3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,5,1,0,20.55,99.45,0,19.89,1,1.033,0,0,0,20.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,30,1,0,19.7,599.25,0,19.98,3,0.986,0,0,0,19.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,55,1,1,66.05,3462.1,0,62.95,5,1.049,3,0,1,16.51,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,44,0,1,54.05,2375.2,0,53.98,4,1.001,5,0,1,9.01,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,47,1,1,58.9,2813.05,0,59.85,4,0.984,3,0,0,14.72,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,64,1,1,96.9,6314.35,0,98.66,6,0.982,4,0,0,19.38,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,1,0,19.1,19.1,0,19.1,1,1.0,0,0,0,19.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,20,1,0,50.0,1003.05,0,50.15,2,0.997,1,0,0,25.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,37,0,0,45.4,1593.1,0,43.06,4,1.054,3,0,0,11.35,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,1,1,30,1,0,85.45,2509.95,0,83.66,3,1.021,1,1,0,42.72,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,38,1,0,84.1,3187.65,0,83.89,4,1.003,5,0,1,14.02,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,1,0,52,0,0,66.25,3330.1,0,64.04,5,1.035,6,0,1,9.46,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,1,71,1,1,76.9,5522.7,0,77.78,6,0.989,5,0,1,12.82,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,0,0,0,66,1,1,74.6,4798.4,0,72.7,6,1.026,4,0,1,14.92,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,0,1,0,72,1,1,116.95,8594.4,0,119.37,6,0.98,6,0,1,16.71,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,1,25,0,1,40.65,970.55,0,38.82,3,1.047,2,0,1,13.55,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,1,69,1,1,114.35,7665.8,0,111.1,6,1.029,6,0,1,16.34,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,53,1,0,69.7,3686.05,0,69.55,5,1.002,3,0,1,17.42,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1,0,0,0,26,1,1,98.65,2537.0,0,97.58,3,1.011,4,0,0,19.73,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,21,1,0,61.65,1393.6,0,66.36,2,0.929,2,1,0,20.55,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,1,1,1,1,89.35,89.35,0,89.35,1,1.0,2,1,0,29.78,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,48,1,1,95.4,4445.3,0,92.61,4,1.03,3,0,0,23.85,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,26,0,0,35.4,978.6,0,37.64,3,0.94,2,0,1,11.8,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,60,1,0,19.95,1258.15,0,20.97,5,0.951,0,0,0,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,18,1,0,19.25,331.35,0,18.41,2,1.046,0,0,0,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,1,4,1,1,20.4,84.75,0,21.19,1,0.963,0,0,0,20.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,1,65,1,0,24.75,1715.1,0,26.39,6,0.938,0,0,1,24.75,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,70,1,0,25.35,1715.15,0,24.5,6,1.035,0,0,0,25.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,62,1,0,20.0,1250.1,0,20.16,6,0.992,0,0,1,20.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,1,66,1,1,59.75,3996.8,0,60.56,6,0.987,2,0,0,19.92,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,1,1,65,1,1,82.5,5215.1,0,80.23,6,1.028,5,0,1,13.75,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,0,0,34,1,0,20.35,673.2,0,19.8,3,1.028,0,0,0,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,1,16,1,1,90.8,1442.2,0,90.14,2,1.007,2,1,1,30.27,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,1,0,0,50,1,1,104.95,5222.35,0,104.45,5,1.005,4,0,0,20.99,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,71,1,1,105.25,7291.75,0,102.7,6,1.025,5,0,0,17.54,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
